title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Bouchard Aîné et Fils 2020 Clos du Roi Premier Cru  (Beaune),Bouchard Aîné et Fils,2020.0,Clos du Roi Premier Cru,Pinot Noir,France,Burgundy,Beaune,,45.0,91,"This is a juicy wine, packed with red fruits. It has acidity along with an edge of tannins. The attractive fruitiness suggests the wine will develop quickly. Drink from 2023.",Roger Voss,@vossroger,juicy wine pack red fruit acidity along edge tannin attractive fruitiness suggest wine develop quickly drink 2023
Jean-Claude Boisset 2017 Les Grèves Premier Cru  (Beaune),Jean-Claude Boisset,2017.0,Les Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,43.0,92,"Always a popular vineyard, Beaune Grèves has produces a full, ripe, intense wine. It shows some signs of wood aging as well as rich strawberry and red plum. It's delicious already, but this full and complex wine deserves aging. Drink now –2025.",Roger Voss,@vossroger,always popular vineyard beaune grève produce full ripe intense wine show sign wood age well rich strawberry red plum delicious already full complex wine deserve age drink – 2025
Chanson Père et Fils 2016 Clos des Mouches Premier Cru  (Beaune),Chanson Père et Fils,2016.0,Clos des Mouches Premier Cru,Chardonnay,France,Burgundy,Beaune,,90.0,92,"This is a very taut wine from the poorest soil in the Clos des Mouches Vineyard. This tastes of citrus fruit, with a powerful, spicy, complex finish that promises good aging.",Roger Voss,@vossroger,taut wine poor soil clos des mouche vineyard taste citrus fruit powerful spicy complex finish promise good aging
Chanson Père et Fils 2015 Clos des Mouches Premier Cru  (Beaune),Chanson Père et Fils,2015.0,Clos des Mouches Premier Cru,Pinot Noir,France,Burgundy,Beaune,,97.0,92,"Opulent and ripe, but at the same time it shows red fruits, fresh acids and a structured core. It has a wonderful, generous finish that showcases the rich fruits and warm tannins.",Roger Voss,@vossroger,opulent ripe time show red fruit fresh acid structure core wonderful generous finish showcase rich fruit warm tannin
Louis Jadot 2018 Le Clos Blanc Beaune Grèves Premier Cru  (Beaune),Louis Jadot,2018.0,Le Clos Blanc Beaune Grèves Premier Cru,Chardonnay,France,Burgundy,Beaune,,60.0,93,"Part of the domaine of the Gagey family that runs Louis Jadot, this dense, wood-dominated wine has an austere character at this stage. Ripe, potentially full of yellow and creamy white fruits, it will always have a serious side. Drink from 2022.",Roger Voss,@vossroger,part domaine gagey family run louis jadot dense wooddominate wine austere character stage ripe potentially full yellow creamy white fruit always serious side drink 2022
Albert Morot 2018 Bressandes Premier Cru  (Beaune),Albert Morot,2018.0,Bressandes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,56.0,92,"This firm, dark and still young wine has intense acidity that comes from the red currant and raspberry fruit. The tannins though form the real basis of this concentrated wine. Great juicy fruits at the end will develop well. Drink from 2022.",Roger Voss,@vossroger,firm dark still young wine intense acidity come red currant raspberry fruit tannin though form real basis concentrate wine great juicy fruit end develop well drink 2022
Camille Giroud 2014 Aux Cras  (Beaune),Camille Giroud,2014.0,Aux Cras,Pinot Noir,France,Burgundy,Beaune,,57.0,89,"With crushed strawberry and caramel flavors, this is relatively light wine, though elegant and pierced with acidity. Milk chocolate and soft tannins complete an attractive ensemble.",Roger Voss,@vossroger,crush strawberry caramel flavor relatively light wine though elegant pierced acidity milk chocolate soft tannin complete attractive ensemble
L. Tramier & Fils 2013 Collection Premier Cru  (Beaune),L. Tramier & Fils,2013.0,Collection Premier Cru,Pinot Noir,France,Burgundy,Beaune,,56.0,89,"A dry wine with firm tannins over the juicy red-cherry fruits. It is structured, while likely to develop well over the next few years. The wood and fruit are both attractive at this stage.",Roger Voss,@vossroger,dry wine firm tannin juicy redcherry fruit structure likely develop well next year wood fruit attractive stage
Chanson Père et Fils 2019 Bastion Premier Cru  (Beaune),Chanson Père et Fils,2019.0,Bastion Premier Cru,Chardonnay,France,Burgundy,Beaune,,43.0,90,"Aromas of this wine show considerable wood. On the palate, the wood is very present, giving acidity as well as layers of toast and spice. Hints of yellow fruit show through, suggesting the possibility of a ripe, rich wine in the future. Drink from 2023.",Roger Voss,@vossroger,aromas wine show considerable wood palate wood present give acidity well layers toast spice hint yellow fruit show suggest possibility ripe rich wine future drink 2023
Château Philippe-le-Hardi 2016 Clos du Roi Premier Cru  (Beaune),Château Philippe-le-Hardi,2016.0,Clos du Roi Premier Cru,Pinot Noir,France,Burgundy,Beaune,,,86,"This is lightly structured, showing balanced red berry fruits and round tannins. For a 2014, it is softening fast; this should be drinkable in the next six months.",Roger Voss,@vossroger,lightly structure show balanced red berry fruit round tannin 2014 soften fast drinkable next six month
Louis Latour 2018  Beaune,Louis Latour,2018.0,,Pinot Noir,France,Burgundy,Beaune,,34.0,87,"This is soft and rounded, with attractive red plum and berry fruits that bring in acidity and a light tannic character. The wine is ripe, with a dry core surrounded by cherry flavors and fresh acidity. It is not a wine for long aging, drink from 2021.",Roger Voss,@vossroger,soft rounded attractive red plum berry fruit bring acidity light tannic character wine ripe dry core surround cherry flavor fresh acidity wine long age drink 2021
Domaine Faiveley 2021 Clos de l'Ecu Premier Cru  (Beaune),Domaine Faiveley,2021.0,Clos de l'Ecu Premier Cru,Pinot Noir,France,Burgundy,Beaune,,39.0,89,Perfumed spice aromas give this wine its toasty character. The wood aging dominates the fruit. The fruit is ripe and will develop. Give this wine until 2024.,Roger Voss,@vossroger,perfumed spice aromas give wine toasty character wood aging dominate fruit fruit ripe develop give wine 2024
Chanson Père et Fils 2015 Clos des Fèves Premier Cru  (Beaune),Chanson Père et Fils,2015.0,Clos des Fèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,96.0,93,"This is dark and wood laden, with sweet, rich fruit and a firm, dense structure. It has a full feel, and its opulence is likely to develop over the next 2–3 years.",Roger Voss,@vossroger,dark wood laden sweet rich fruit firm dense structure full feel opulence likely develop next 2–3 year
Domaine Pascal Prunier-Bonheur 2021 Les Sizies Premier Cru  (Beaune),Domaine Pascal Prunier-Bonheur,2021.0,Les Sizies Premier Cru,Pinot Noir,France,Burgundy,Beaune,,67.0,92,"Crisp, juicy and fruity, this is a wine that has red-currant flavors under the tannic structure. It is a delicious wine that is light, fruity and likely to age quickly. Drink from 2023.",Roger Voss,@vossroger,crisp juicy fruity wine redcurrant flavor tannic structure delicious wine light fruity likely age quickly drink 2023
Chanson Père et Fils 2011 Clos des Fèves Premier Cru  (Beaune),Chanson Père et Fils,2011.0,Clos des Fèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,103.0,94,"A complete wine that speaks of both richness and terroir. While the tannins are certainly there, they are dominated by rich black fruits, ripeness, power and concentration. It is the sort of wine that reveals many layers of flavor and complexity. Age for five years.",Roger Voss,@vossroger,complete wine speak richness terroir tannin certainly dominate rich black fruit ripeness power concentration sort wine reveal many layer flavor complexity age five year
Roux Père et Fils 2016 Montée Rouge  (Beaune),Roux Père et Fils,2016.0,Montée Rouge,Pinot Noir,France,Burgundy,Beaune,,,88,This has a firm tannic structure that's allied to a smoky character. The dry core is bold and offers a counterpoint to the ripe red- and black-plum fruit. For aging over 4–5 years.,Roger Voss,@vossroger,firm tannic structure that s ally smoky character dry core bold offer counterpoint ripe red blackplum fruit age 4–5 year
Louis Max 2015 Domaine de la Créa Les Cent Vignes Premier Cru  (Beaune),Louis Max,2015.0,Domaine de la Créa Les Cent Vignes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,42.0,88,"Raspberry ripeness and soft tannins lend warmth to this structured wine. It has weight and a smoky wood character, with a juicy finish. Age for 2–3 years.",Roger Voss,@vossroger,raspberry ripeness soft tannin lend warmth structure wine weight smoky wood character juicy finish age 2–3 year
Louis Latour 2012  Beaune,Louis Latour,2012.0,,Chardonnay,France,Burgundy,Beaune,,,87,"Soft and rich, with vanilla and quince flavors. A very round, open wine, with only a hint of structure.",Roger Voss,@vossroger,soft rich vanilla quince flavor round open wine hint structure
Chanson Père et Fils 2019 Clos du Roi Premier Cru  (Beaune),Chanson Père et Fils,2019.0,Clos du Roi Premier Cru,Pinot Noir,France,Burgundy,Beaune,,52.0,93,"This is a firm wine, full of tannins as well as plenty of ripe berries. It is concentrated, juicy and perfumed, an attractive wine already. The dry core gives structure to this panoply of fruitiness. The name comes from French king Louis XI who acquired the vineyard in the 15th century.",Roger Voss,@vossroger,firm wine full tannin well plenty ripe berry concentrate juicy perfumed attractive wine already dry core give structure panoply fruitiness name come french king louis xi acquire vineyard 15th century
Chanson Père et Fils 2019 Teurons Premier Cru  (Beaune),Chanson Père et Fils,2019.0,Teurons Premier Cru,Pinot Noir,France,Burgundy,Beaune,,52.0,93,"Rich in character, this is a dense wine, with smoky tannins and juicy red fruits that are deliciously ripe. The tannins and the fruit concentration result in a weighty yet brightly acidic wine. It will develop quickly, and then remain at a peak for many years. Drink from 2022.",Roger Voss,@vossroger,rich character dense wine smoky tannin juicy red fruit deliciously ripe tannin fruit concentration result weighty yet brightly acidic wine develop quickly remain peak many year drink 2022
Jaffelin 2016 Sur les Grèves Clos Saint-Anne Premier Cru  (Beaune),Jaffelin,2016.0,Sur les Grèves Clos Saint-Anne Premier Cru,Pinot Noir,France,Burgundy,Beaune,,54.0,91,"This has firm tannins, and it demonstrates the potential of its juicy fruit flavors. With its powerful structure, this is a slowly developing selection that needs at least five years in a cellar.",Roger Voss,@vossroger,firm tannin demonstrate potential juicy fruit flavor powerful structure slowly develop selection need least five year cellar
Louis Jadot 2016 Theurons Premier Cru  (Beaune),Louis Jadot,2016.0,Theurons Premier Cru,Pinot Noir,France,Burgundy,Beaune,,62.0,91,"Perfumed, rich yet soft, this is opulent Beaune at its best. It has acidity and a touch of tannin, but it's the broad, ripe red-fruit flavors that dominate, which gives juiciness and vitality to this wine that will age for several years.",Roger Voss,@vossroger,perfume rich yet soft opulent beaune good acidity touch tannin broad ripe redfruit flavor dominate give juiciness vitality wine age several year
Bouchard Père & Fils 2012 Marconnets Premier Cru  (Beaune),Bouchard Père & Fils,2012.0,Marconnets Premier Cru,Pinot Noir,France,Burgundy,Beaune,,69.0,92,"Firm and tense, this is a wine on the high wire. The tannins are stretched with acidity, the berry fruits and red cherry flavors vividly standing out against this structure. The aftertaste is fine, poised, mineral. This is developing into an important wine.",Roger Voss,@vossroger,firm tense wine high wire tannin stretch acidity berry fruit red cherry flavor vividly stand structure aftertaste fine poise mineral develop important wine
Louis Latour 2014 Vignes Franches Premier Cru  (Beaune),Louis Latour,2014.0,Vignes Franches Premier Cru,Pinot Noir,France,Burgundy,Beaune,,55.0,88,"Soft and ripe wine, with gentle tannins and fresh acidity. There is an edge of bitterness that comes between the fruit and the structure.",Roger Voss,@vossroger,soft ripe wine gentle tannin fresh acidity edge bitterness come fruit structure
L. Tramier & Fils 2015 Premier Cru  (Beaune),L. Tramier & Fils,2015.0,Premier Cru,Pinot Noir,France,Burgundy,Beaune,,46.0,87,"This is ripe and jammy, with soft fruit and attractive acidity. It is warm, with a hint of wood aging. Ready to drink.",Roger Voss,@vossroger,ripe jammy soft fruit attractive acidity warm hint wood age ready drink
Seguin-Manuel 2021 Les Clos des Mouches Premier Cru  (Beaune),Seguin-Manuel,2021.0,Les Clos des Mouches Premier Cru,Chardonnay,France,Burgundy,Beaune,,42.0,92,"In this smooth wine, toasty flavors mingle easily with the ripe yellow fruits. It offers minerality as well as juicy citrus flavors, making for a rich wine that needs to age. Drink from 2021.",Roger Voss,@vossroger,smooth wine toasty flavor mingle easily ripe yellow fruit offer minerality well juicy citrus flavor make rich wine need age drink 2021
Jean-Luc and Paul Aegerter 2020 Belissand Premier Cru  (Beaune),Jean-Luc and Paul Aegerter,2020.0,Belissand Premier Cru,Pinot Noir,France,Burgundy,Beaune,,35.0,90,"This smoky wine is showing its wood, with spice and toasty flavors over the red fruits. The wine will balance out to become open and fruity. Drink from 2023.",Roger Voss,@vossroger,smoky wine show wood spice toasty flavor red fruit wine balance become open fruity drink 2023
Albert Morot 2021 Les Algrots Premier Cru  (Beaune),Albert Morot,2021.0,Les Algrots Premier Cru,Pinot Noir,France,Burgundy,Beaune,,38.0,94,"This is a smooth-texture wine with a great future. It has acidity, ripe tannins, generous fruit and balance. As the wine develops, the rich red-berry fruit will show strongly. The wine is concentrated, with a solid base. Drink from 2025.",Roger Voss,@vossroger,smoothtexture wine great future acidity ripe tannin generous fruit balance wine develop rich redberry fruit show strongly wine concentrate solid base drink 2025
Albert Morot 2021 Les Teurons Premier Cru  (Beaune),Albert Morot,2021.0,Les Teurons Premier Cru,Pinot Noir,France,Burgundy,Beaune,,38.0,94,"This structured firm wine is full of tannins as well as ripe fruit. It is concentrated, showing smoky wood flavors as well as plenty of red berries. The wine will develop slowly, with the rich fruits coming through to give a generous wine. Drink from 2024.",Roger Voss,@vossroger,structured firm wine full tannin well ripe fruit concentrated show smoky wood flavor well plenty red berry wine develop slowly rich fruit come give generous wine drink 2024
Jean-Claude Boisset 2021 Les Grèves Premier Cru  (Beaune),Jean-Claude Boisset,2021.0,Les Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,47.0,94,"A structured wine that is also full of ripe fruit. Its red-berry fruits are encased in the tannins that still need to soften. The wine will be generous, full of berry flavors and with a dense texture. Drink this big wine from 2024.",Roger Voss,@vossroger,structure wine also full ripe fruit redberry fruit encase tannin still need soften wine generous full berry flavor dense texture drink big wine 2024
Albert Morot 2021 Les Toussaints Premier Cru  (Beaune),Albert Morot,2021.0,Les Toussaints Premier Cru,Pinot Noir,France,Burgundy,Beaune,,38.0,94,"The wine is beautiful—ripe with generous red fruits and with balanced acidity. It has concentration, juicy acidity and a smoky background. This is going to be an opulent wine, rich in tannins and in fruit. Drink from 2022.",Roger Voss,@vossroger,wine beautiful — ripe generous red fruit balanced acidity concentration juicy acidity smoky background go opulent wine rich tannin fruit drink 2022
Domaine Arnoux Père et Fils 2021 En Genêt Premier Cru  (Beaune),Domaine Arnoux Père et Fils,2021.0,En Genêt Premier Cru,Pinot Noir,France,Burgundy,Beaune,,41.0,94,"This is a rich opulent wine. Its red-berry fruits are just the starting point for a series of layers of fruit, tannins and intense perfumed ripeness. The wine is firm at this young stage with great potential to develop into a generous wine as it matures. It comes from vines at the northern end of the Beaune premier crus. Drink from 2024.",Roger Voss,@vossroger,rich opulent wine redberry fruit start point series layer fruit tannin intense perfume ripeness wine firm young stage great potential develop generous wine mature come vine northern end beaune premier crus drink 2024
Domaine d'Ardhuy 2021 Petit Clos Blanc des Theurons Premier Cru  (Beaune),Domaine d'Ardhuy,2021.0,Petit Clos Blanc des Theurons Premier Cru,Chardonnay,France,Burgundy,Beaune,,,91,"This wine is ripe, soft and fruity. The acidity, already well integrated, gives a crispness that is balanced by yellow fruits with touches of pineapple. This will be a full wine, very characteristic of the year. Drink from 2023.",Roger Voss,@vossroger,wine ripe soft fruity acidity already well integrate give crispness balanced yellow fruit touch pineapple full wine characteristic year drink 2023
Domaine Jessiaume 2021 Les Cents Vignes Premier Cru  (Beaune),Domaine Jessiaume,2021.0,Les Cents Vignes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,33.0,91,"With vines forming part of the 22-acre Jessiaume estate, this vineyard—one of the better known of the Beaune premiers crus—has produced a fine, rich wine in this vintage. Although there is plenty of young wood, the fruit is so rich and generous, with such fine potential. Give this opulent wine until 2022.",Roger Voss,@vossroger,vine form part 22acre jessiaume estate vineyard — one well know beaune premier crus — have produce fine rich wine vintage although plenty young wood fruit rich generous fine potential give opulent wine 2022
Domaine Jessiaume 2016 Cent Vignes Premier Cru  (Beaune),Domaine Jessiaume,2016.0,Cent Vignes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,54.0,92,"Rich and smooth, this wine's structured tannins are fully integrated into its juicy fruit. It's a ripe bottling, and it shows a hint of wood aging in the form of a smoky character. The acidity is intense, which perks up the berry fruit. This promises to age.",Roger Voss,@vossroger,rich smooth wine structure tannin fully integrate juicy fruit ripe bottle show hint wood age form smoky character acidity intense perk berry fruit promise age
Château de Santenay 2021 Montée Rouge Premier Cru  (Beaune),Château de Santenay,2021.0,Montée Rouge Premier Cru,Pinot Noir,France,Burgundy,Beaune,,42.0,93,"This is a structured rich wine. It has great ripe fruit, generous with red berry and acidity in fine balance. It has a solid backbone of tannins although these are already well integrated into the opulent wine. Drink from 2021.",Roger Voss,@vossroger,structure rich wine great ripe fruit generous red berry acidity fine balance solid backbone tannin although already well integrate opulent wine drink 2021
Jean-Luc and Paul Aegerter 2021 Les Grèves Premier Cru  (Beaune),Jean-Luc and Paul Aegerter,2021.0,Les Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,40.0,93,"From one of the top Beaune premier crus, this wine is structured and dense with tannins and with wood aging. At the same time, it has the rich fruitiness of the year, broad red berries and plums. They provide the delicious potential of this fine wine. Drink from 2022.",Roger Voss,@vossroger,one top beaune premier crus wine structure dense tannin wood age time rich fruitiness year broad red berry plum provide delicious potential fine wine drink 2022
Albert Morot 2020 Les Teurons Premier Cru  (Beaune),Albert Morot,2020.0,Les Teurons Premier Cru,Pinot Noir,France,Burgundy,Beaune,,47.0,91,"This wine is structured, dark and dense, with great swathes of smoky tannins plus plenty of red-fruit flavors. With its concentration, structure and richness, the wine will develop well and powerfully. Drink from 2021.",Roger Voss,@vossroger,wine structure dark dense great swathe smoky tannin plus plenty redfruit flavor concentration structure richness wine develop well powerfully drink 2021
Chanson Père et Fils 2015 Clos des Fèves Premier Cru  (Beaune),Chanson Père et Fils,2015.0,Clos des Fèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,96.0,93,"This is dark and wood laden, with sweet, rich fruit and a firm, dense structure. It has a full feel, and its opulence is likely to develop over the next 2–3 years.",Roger Voss,@vossroger,dark wood laden sweet rich fruit firm dense structure full feel opulence likely develop next 2–3 year
Bouchard Père & Fils 2014 Beaune du Château Premier Cru  (Beaune),Bouchard Père & Fils,2014.0,Beaune du Château Premier Cru,Chardonnay,France,Burgundy,Beaune,,38.0,88,"Soft and ripe, a wine that is wide open. With its light and crisp character and attractive yellow fruits, this will develop quickly.",Roger Voss,@vossroger,soft ripe wine wide open light crisp character attractive yellow fruit develop quickly
Louis Jadot 2016 Le Clos Blanc Grèves Premier Cru  (Beaune),Louis Jadot,2016.0,Le Clos Blanc Grèves Premier Cru,Chardonnay,France,Burgundy,Beaune,,67.0,92,"This is a round, rich and soft style of Chardonnay. It feels generous, and its yellow fruit flavor pushes through the acidity. It slowly opens to reveal complex tropical-fruit notes, and it will develop further, so give it another four years.",Roger Voss,@vossroger,round rich soft style chardonnay feel generous yellow fruit flavor push acidity slowly open reveal complex tropicalfruit note develop give another four year
Bouchard Père & Fils 2012 Beaune Grèves Vigne de l'Enfant Jésus Premier Cru  (Beaune),Bouchard Père & Fils,2012.0,Beaune Grèves Vigne de l'Enfant Jésus Premier Cru,Pinot Noir,France,Burgundy,Beaune,,152.0,92,"A racy wine, juicy, fresh and fruity. The lively red fruits are totally dominant. There is structure, but it is the delicious fruit that speaks.",Roger Voss,@vossroger,racy wine juicy fresh fruity lively red fruit totally dominant structure delicious fruit speak
Chanson Père et Fils 2011 Clos du Roi Premier Cru  (Beaune),Chanson Père et Fils,2011.0,Clos du Roi Premier Cru,Pinot Noir,France,Burgundy,Beaune,,81.0,92,"The first mouthful reveals a wine that is just plain opulent and rich. Only on the second taste do dense tannins push their way in, a structure that is concentrated, dry and tight. The fruit flavors are also forward, strawberry juice touched with cranberry juice dryness. This could age well, give it 4–5 years.",Roger Voss,@vossroger,first mouthful reveal wine plain opulent rich second taste dense tannin push way structure concentrate dry tight fruit flavor also forward strawberry juice touch cranberry juice dryness could age well give 4–5 year
Domaine Emmanuel Giboulot 2015 Lulune  (Beaune),Domaine Emmanuel Giboulot,2015.0,Lulune,Pinot Noir,France,Burgundy,Beaune,,62.0,90,"The purity of fruit is the most striking aspect of this wine. While it is relatively light in texture, it revels in its fresh red-fruited character that gives an impressive intensity. With balanced touches of tannin and acidity, the wine should age well.",Roger Voss,@vossroger,purity fruit strike aspect wine relatively light texture revels fresh redfruite character give impressive intensity balanced touch tannin acidity wine age well
Bouchard Père & Fils 2014 Vigne de l'Enfant Jésus Grèves Premier Cru  (Beaune),Bouchard Père & Fils,2014.0,Vigne de l'Enfant Jésus Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,110.0,94,"The Vigne de l'Enfant Jésus is a 10-acre parcel in the heart of the Grèves vineyard that once belonged to Carmelite nuns. This vintage, while marked by acidity and soft fruit, does have a firm edge of dark tannins, filled out with plum and red cherry flavors.",Roger Voss,@vossroger,vigne de lenfant jésus 10acre parcel heart grève vineyard belong carmelite nun vintage mark acidity soft fruit firm edge dark tannin fill plum red cherry flavor
Yves Giradin 2020 Les Vignes Franches Premier Cru  (Beaune),Yves Giradin,2020.0,Les Vignes Franches Premier Cru,Pinot Noir,France,Burgundy,Beaune,,41.0,93,This wine has smoky wood and rich fruit already well in balance. It offers ripe acidity from its strawberry and red-currant fruits along with a rich texture. The wine is already delicious although it will develop much further. Drink from 2023.,Roger Voss,@vossroger,wine smoky wood rich fruit already well balance offer ripe acidity strawberry redcurrant fruit along rich texture wine already delicious although develop much drink 2023
Domaine Pierre Labet 2019 Clos du Dessus des Marconnets  (Beaune),Domaine Pierre Labet,2019.0,Clos du Dessus des Marconnets,Pinot Noir,France,Burgundy,Beaune,,50.0,90,"While it is not a premier cru, this wine conveys many of the precise red-fruit flavors of the Les Marconnets vineyard just below on the slope. It is finely perfumed, with the softness typical of the northern Beaune vineyards. Vivid strawberry and red-cherry fruits are already delicious and ready to drink.",Roger Voss,@vossroger,premier cru wine convey many precise redfruit flavor le marconnet vineyard slope finely perfume softness typical northern beaune vineyard vivid strawberry redcherry fruit already delicious ready drink
Domaine Faiveley 2020 Clos de l'Ecu Premier Cru Monopole  (Beaune),Domaine Faiveley,2020.0,Clos de l'Ecu Premier Cru Monopole,Pinot Noir,France,Burgundy,Beaune,,51.0,93,"A generous wine, this is packed with red fruits as well as firmly structured. It conveys the fresh acidity of the year, with fine smoky tannins. It will be an impressive wine. Drink from 2024.",Roger Voss,@vossroger,generous wine pack red fruit well firmly structured convey fresh acidity year fine smoky tannin impressive wine drink 2024
Tollot Beaut et Fils 2020 Les Grèves Premier Cru  (Beaune),Tollot Beaut et Fils,2020.0,Les Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,60.0,93,"A perfumed wine with red fruits, this offers dry tannins and a dense texture. With all these elements in place, the wine will develop slowly and well. Drink from 2021.",Roger Voss,@vossroger,perfume wine red fruit offer dry tannin dense texture element place wine develop slowly well drink 2021
